date,content,thumbUp
0621,昕姐出道昕姐昕姐昕姐，加油加油加油加油！,1
0621,昕昕子冲啊,31
0621,万茜！,22
0621,避讳提30岁的人才最在乎年龄,12
0621,终于开播了，等到地老天荒啊！,18
0621,你一我一票，东北赫本要出道！我欣加油(ง •̀_•́)ง,4
0621,白冰冲冲冲,9
0621,昕昕冲鸭,4
0621,王丽坤！！！,34
0621,王丽坤  万茜两位姐姐 期待哦,12
0621,雨琦姐姐加油冲鸭！,4
0621,吴昕都30多了啊。看来我们都老了,0
0621,昕昕子冲鸭！,2
0621,吴昕最棒 冲鸭！！！,22
0621,哎呀要pick好多,9
0621,昕姐加油加油加油！！！！,6
0621,有区别，她们皮肤比20岁的我还好😭,3
0621,给姐姐们打call,7
0621,妈妈啊，啊啊啊啊啊啊啊啊啊啊太飒了，我好爱！！！！！！！！！！！,0
0621,支持万茜支持黄龄龄。,0
0621,王丽坤！！！！♡♡♡♡♡,1
0621,王丽坤我来了,0
0621,姐姐说的对！！,7
0621,我来了！,3
0621,姐姐们冲鸭！！！！！！,1
0621,金莎啊！,33
0621,文案真棒,24
0621,吴昕昕子加油，冲鸭,5
0621,宁静！！！静姐！,6
0621,天哪这段我两遍都看哭,5
0621,为万茜而来,0
0621,吴昕昕,8
0621,太励志了说的真好,5
0621,蓝菲琳！,6
0621,这个标题笑死我了,0
0621,芒果好会,5
0621,30岁的我，人生也才开始。。,0
0621,天哪，昕昕真好看,65
0621,呜呜呜，姐姐们真好,28
0621,李斯丹妮给我冲冲冲！！！,10
0621,肯定故意停的 姐姐们太火了,5
0621,张雨绮张雨绮,21
0621,啊   不凡的人生！   真的,0
0621,啊蓝盈莹冲冲冲,17
0621,万茜 张雨绮 宁静 冲啊！,11
0621,张雨绮！冲！,12
0621,姐姐们都好棒 吴昕冲鸭,10
0621,我仍然想过一种不凡的人生,5
0621,姐姐们魅力十足，有呢味嘞。,2
0621,蓝盈盈好好看啊,31
0621,昕昕子加油,47
0621,万茜、金晨，请狂风巨浪出道,12
0621,张雨绮，冲呀,21
0621,金莎金莎莎莎子冲！！！,1
0621,小明生命粉,10
0621,姐姐们你们好美我的天,50
0621,我看到昕了,42
0621,姐姐们真好看,28
0621,万茜姐姐！来啦！,7
0621,芒果台做综艺真的很绝。让你就想看,4
0621,昕昕子加油,57
0621,姐姐们绝了,47
0621,这些姐姐都好好看  活的精彩才是最重要的,7
0621,金晨我的小甜豆加油呀！,9
0621,金晨好好看,27
0621,姐姐们成团至少要走霸总风啊，别给我看扮嫩,7
0621,啊啊啊啊啊姐姐们太好看了！(⁎⁍̴̛͂▿⁍̴̛͂⁎)*✲ﾟ*｡⋆♡ོ,36
0621,吴昕绝了！！！！,60
0621,哇哦  好励志好励志,5
0621,只要你们努力了，就都可以的！,4
0621,吴昕 我来了,33
0621,感觉这种节目好有压力,2
0621,罗云熙在看吗,48
0621,吴昕好好看啊啊啊啊啊啊,36
0621,静姐！！！！！！！！太飒了,32
0621,看的好想哭刚开始就好想哭感觉很不容易,12
0621,昕昕子啊啊啊啊啊，姐姐们都好美,21
0621,看到姐姐们，电视剧电影自动在脑海浮现,4
0621,金莎依然那么漂亮,9
0621,姐姐们都好好看啊,54
0621,姐姐们好美！,35
0621,你一票我一票，东北赫本要出道！,14
0621,静静子！！！,16
0621,姐姐们    爱了(⑉°з°)-♡,1
0621,这挺励志啊太可了,29
0621,躲过了青春有你创造营没躲过姐姐们哈哈,11
0621,都是三十岁以上吗,17
0621,宁静姐冲啊！！！！！,4
0621,宁静冲鸭！！！！！！！！,7
0621,万茜!蓝盈莹!宁静!张雨绮!冲冲冲!,2
0621,为了宁静来的！！！冲,162
0621,蓝盈莹c位出道吧,86
0621,为什么不打名字呢,34
0621,晓明哥冲啊,70
0621,这么好的歌声，特别的动听哦陈松伶,4
0621,宁静太有气质了,30
0621,为了宁静 期待宁静,16
0621,静静！！！！！,51
0621,每一个人都喜欢,10
0621,我去  都给我看哭了！姐姐们说的真好！！,7
0621,静静子！！,16
0621,我天 都好好看啊😘,0
0621,这个节目绝了啊啊啊,237
0621,宁静给我冲aaaaaaaa   出道出道 ,16
0621,哇 应该会很好看吧,28
0621,温柔俏皮少女昕 稳稳绑住我的心 ❤️吴昕冲鸭！,2
0621,我来啦   都不知道开播了,11
0621,宁静耳环好好看,14
0621,出道人太少了,3
0621,我爱了芒果台一出手就知有没有,64
0621,姐姐们来了  哥哥们还远吗,8
0621,啊啊啊啊我是宁静的粉头哦哦哦静姐冲鸭,5
0621,姐姐们的气质真的太好了吧！！！！！！！,2
0621,我的金莎姐姐依旧那么美丽，小川还在等你呢，素素,1
0621,完了，我就看了一个开头我就觉得好热血啊,117
0621,？蓝盈莹不是90后吗,91
0621,姐姐们冲啊！！,18
0621,姐姐们太有魅力了都   独立女性啊  加油,3
0621,都好漂亮,15
0621,宁静给我使劲冲，你要努力啊宁静,2
0621,昕昕加油(ง •̀_•́)ง,23
0621,宁静姐加油,24
0621,盈莹姐姐爱你,14
0621,你不投，我不投，昕姐何时能出头,2
0621,哈哈哈不是你们是小明乘风破浪,8
0621,好喜欢啊~~~哭了~~就是我现在正在经历的,2
0621,期待吴昕,42
0621,"第一期，留个名,喜欢宁静",30
0621,静姐是来玩的吧哈哈哈哈,27
0621,哇这个节目绝了，全是仙女啊,8
0621,昕昕子加油！！！乘风破浪！！！,18
0621,hhh前面的晓明哥冲啊笑死,6
0621,比那些20岁的小姑娘看着有气质多了,59
0621,文案好棒啊!!!,185
0621,超漂亮的姐姐们╭( ′• o •′ )╭☞,4
0621,舞台也漂亮,22
0621,节目组也是勇，期待！,1
0621,神话三美冲冲冲...............,1
0621,来看虐导演的哈哈哈哈哈,103
0621,芒果的文案，牛,52
0621,姐姐！我这个小老姐姐也来了,5
0621, 张雨绮宁静给我高位出道,2
0621,每个我都好喜欢怎么办啊,37
0621,好多姐姐都看不出来30了都很漂亮啊,0
0621,都有姐姐了，谁还看妹妹呀！看姐姐的叫我一个！,32
0621,文案真的太好了！！！芒果还是你芒果！牛！,24
0621,宁静！冲冲冲,35
0621,姐姐们都美呆了，我三十也要如此少女感,15
0621,张雨绮我爱你,16
0621,听着汗毛都立起来了，激动。必火🔥,2
0621,这个文案好棒,251
0621,这个文案绝了,179
0621,宁静越来越年轻了,66
0621,这文案可以啊,50
0621,哇！这次的旁白很棒啊,38
0621,好多美女啊！每个姐姐我都很喜欢，姐姐们加油，冲鸭,1
0621,芒果还是综艺大哥大，这创意，这阵势,88
0621,芒果好评,106
0621,30岁是个坎，希望自己也可以突破自己，也希望每个女人都能成为更好的自己,4
0621,唯一能和德云社pk的团体,33
0621,加油！！！！,0
0621,蓝盈盈90的，今年刚好30,0
0621,芒果的文案是真好,198
0621,写文案的都在哪请的,66
0621,文案绝了！,196
0621,90后怎么了 90后也30了好不,5
0621,姐姐们好美！！！！！！！,9
0621,蓝盈莹c位出道啊啊啊啊啊啊啊,2
0621,哇这个文案太优秀了,160
0621,万茜加油(ง •̀_•́)ง爱你,14
0621,沈梦辰加油,46
0621,说90后的那位，最早的90也31岁了,8
0621,这个场景好飒！文案也棒棒哒！喜欢！笔芯(*˘︶˘*).。.:*♡,6
0621,郁可唯我来了,10
0621,自信独立的姐姐们,19
0621,姐姐们太飒了啊啊啊,12
0621,万茜冲冲冲,18
0621,静静太好看了吧,14
0621,啊啊啊啊姐姐们我爱你,1
0621,来了来了，姐姐们,7
0621,芒果台的文案真的太绝了,640
0621,芒果的文案，美工，创意都是棒棒哒,51
0621,看完乘风破浪的姐姐 想要披荆斩棘的哥哥,9
0621,100分钟，时长好感人,89
0621,芒果台就是不一样，一直是中国先锋,4
0621,90年也是90后，但是也30了233333,2
0621,这个文案满分啊啊啊啊,10
0621,昕昕子我来啦,10
0621,破姐姐 我来了,9
0621,这文案好有感觉，想哭啊,3
0621,我来啦！mjy看得到我吗,7
0621,昕昕加油爱你(ɔˆ ³(ˆ⌣ˆc),1
0621,文案太好了,219
0621,姐姐们，冲啊！！！,5
0621,姐姐们我来啦,17
0621,姐姐们真的越来越好看了！！,4
0621,啊～姐姐们，我爱你们。,3
0621,这节目是真的可以！！！！大爱！！！！,0
0621,终于找到了一个不用快进和加倍速的综艺节目,11
0621,好激动，鸡皮疙瘩起来了。,86
0621,这节目实在是感动了，就还没有看完，就觉得30岁以后的女人需要重启，泪目中,5
0621,姐姐们加油,10
0621,姐姐们 加油！,8
0621,姐姐们加油❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,1
0621,芒果的文案写手是年薪百万的吧，写的文案太绝了,117
0621,变形记口吻,300
0621,开场白也太棒了吧，起鸡皮疙瘩了,55
0621,蓝盈莹加油啊,33
0621,我来啦我来啦我来啦 ！！！,10
0621,前面的，90后最大的也有30了,1
0621,你爸爸终究是你爸爸，芒果太给力了，这个文案这个舞台我都好喜欢！,69
0621,姐姐我来啦～,9
0621,芒果文案🐮🍺,239
0621,芒果的文案果然没有让人失望😊,11
0621,这也是成团出道吗😂️,8
0621,有趣的灵魂，万里挑一,0
0621,想哭是咋回事,90
0621,开头好像变形记哦～,20
0621,写文案直接把我听的鸡皮疙瘩都起来了，太棒了！吹爆我大芒果台！,0
0621,我大弗兰台的文案真的绝！！！,10
0621,宁静万茜出道,20
0621,这才是女团 现在 年轻女团长得谁是谁都分不清全一个模样,0
0621,芒果综艺太用心了喜欢,98
0621,文案稿子真不错,77
0621,先给芒果台点个赞 真的厉害,50
0621,什么是山，就是人心中的偏见啊，还记得吗,12
0621,吴小昕冲,65
0621,90年的已经三十了，95年的还远吗？,0
0621,文案好棒,101
0621,给大家点赞点的我手都累了,16
0621,万茜我爱你,42
0621,为了这节目特意充了会员hhh,16
0621,文案必须好呀 吴梦知大神的作品,14
0621,我喜欢宁静，她就是乘风破浪的人,6
0621,文案太棒了,129
0621,昕昕子给我冲,41
0621,没用青春归位好评,20
0621,这几个姐姐们还好，至少不是网红脸，能分清😂😂😂,9
0621,姐姐们 冲鸭 ,13
0621,霸气魔丸静静子! 第一金瓜茜茜子! 笨蛋美人琦琦子! 冲鸭!,3
0621,为什么有一种想哭的感觉？我还不到30呀,16
0621,蓝盈莹刚好30,12
0621,百万文案千万后期,11
0621,再来一遍，这是哪个表演组，就坐轮椅👩‍🦼了,4
0621,这里面最小年龄20多到50多岁,1
0621,太好哭了,11
0621,这文案绝了！！！！！！！！！！！！！！,63
0621,湖南卫视太会了,564
0621,芒果文案绝了,197
0621,姐姐们我来啦！冲,7
0621,我是为了体验会员的,5
0621,刚三十出头的自己，想哭,3
0621,湖南卫视的后期与文字真的在我的点上,46
0621,昕昕冲啊,25
0621,茜茜子冲鸭,23
0621,每个姐姐都喜欢，怎么办😱，投谁啊！,6
0621,有一说一，wuli芒果台文案真是强啊,4
0621,谢谢正能量的节目，也让30+的我，充满阳光,1
0621,这些姐姐都好有辨识度，真的是好看,14
0621,片头文案好戳心啊,300
0621,牛皮，这个文案我服了，我听着鸡皮疙瘩都起来了，真的厉害！,3
0621,想念霏霏,11
0621,太棒了，这个节目，被感动到了❤️,1
0621,哈哈哈哈姐姐们冲,9
0621,芒果文案绝了绝了！,355
0621,鸡汤文案,80
0621,有变形记内味了,63
0621,这就是变形记的独白小哥吧😂,13
0621,100分钟是不敢剪嘛哈哈哈哈哈,7
0621,不出所料的话不久之后应该又有很多类似的节目出现了,3
0621,昕姐加油，pick你,61
0621,有、、、高级,37
0621,这个节目的性质可可可可可可,18
0621,姐姐们我来了，这是我今年唯一看的综艺了,3
0621,来了 漂亮姐姐们 ！！,13
0621,我也是姐姐的年龄了，还有两个礼拜就是30岁啦，三十而励，加油自己,2
0621,这鸡汤好喝,0
0621,这是丁文山的声音吗？,28
0621,片头看的我 想多读些书了,27
0621,这鸡汤干了，为30而励干杯🍻,14
0621,湖南卫视的文案从来都没让我失望,3
0621,奥利给！为你们打call,15
0621,湖南卫视做综艺真的没话说,61
0621,这文案太好了,277
0621,我想到了SNH48 SII的公演，一切过往，皆为序章，233,5
0621,湖南卫视还是稳的,45
0621,好期待  终于开播了,15
0621,奥利给   雨绮姐加油  看好你哦  希望你霸气依旧,2
0621,怎么开头一股变形计的味道哈哈,16
0621,芒果文案好棒,87
0621,好热血，我起鸡皮疙瘩了,72
0621,文案哪里好了 全身不舒适 ,9
0621,芒果台的综艺真可明侦迷逃向往的生活,5
0621,我大芒果是真的有钱。,3
0621,文案也太热血了 励志,224
0621,开场说的好有激情啊🌹,22
0621,姐姐们一起出道吧！我选不出来！！,3
0621,momode开了会员,4
0621,姐姐们好漂酿,14
0621,哇 好喜欢这句  青春归位,1
0621,这个开头看得我热血沸腾，激情澎湃的,30
0621,为金晨而来,47
0621,王霏霏冲呀！,26
0621,孟佳！！王霏霏！！冲冲冲！！！！,13
0621,这个节目不知道做出来有什么意义，反而优秀的人被淘汰,4
0621,没有投票吗？,25
0621,芒果台文案是一绝,613
0621,文案满分，喜欢～～,394
0621,文案太好了，高考语文作文满分吧！,142
0621,前面cue蓝盈莹的 90也30了呀……哈哈,7
0621,姐姐们冲鸭冲鸭冲鸭冲鸭冲鸭！加油加油加油加油加油！！！！！,55
0621,前面说90年31的！明明30好嘛！！！,0
0621,这文案写的真好,381
0621,这文案绝了,165
0621,希望有披荆斩棘的哥哥们,35
0621,有种后浪的feel,46
0621,这个文案真的牛皮,19
0621,抖音娱乐新闻的小编们都准备好了吗    ,5
0621,芒果台的后期和文案真的绝对是一流！！,72
0621,好像变形计的前奏哈哈哈,132
0621,一切过往，皆为序章,72
0621,这个文案绝了，我居然没有快进,5
0621,芒果台的百万文案不是虚的,51
0621,这比其他青春选秀节目好啊,0
0621,文案好厉害,250
0621,文案好棒,287
0621,乘风破浪会有时，直挂云帆济沧海,121
0621,怎么办 好感动  想哭了,51
0621,好的，接下来请收看乘(sing)风破(zoo)浪的姐姐,1
0621,文案，鸡皮疙瘩起来了,37
0621,有一说一芒果台文案一如既往的棒,91
0621,文案听的我都想哭,54
0621,凡是过往，皆为序章。——莎士比亚,13
0621,文案前言不搭后语的，说文案绝了的都是托儿吗,2
0621,郁可唯冲郁可唯实力vocal,26
0621,是不是《神话》里玉漱，吕素，小月都来了!!!?,1
0621,芒果的文案也太好了,219
0621,湖南卫视的综艺独白就没输过 哈哈哈哈,27
0621,一切过往皆为序章,146
0621,昕昕子冲压,52
0621,瞬间秒杀那些选秀的哈哈哈,15
0621,王霏霏孟佳冲鸭！！！！思念冲！！！,1
0621,文案太牛了,176
0621,百万文案啊,21
0621,孟佳！王霏霏！冲啊！！！,6
0621,给我冲啊，姐姐们,2
0621,期待了好久,10
0621,凡是过去，皆为序章,1
0621,一切过往，皆为序章,31
0621,文案好棒👍🏻👍🏻👍🏻👍🏻,14
0621,太励志了,25
0621,昕昕和蓝盈莹加油,22
0621,一切过往，皆为序章。,2
0621,姐姐，？不是奶奶好吗,1
0621,留下在综艺第一线的我,30
0621,文案100分,29
0621,直挂云帆济沧海，乘风破浪会有时,15
0621,我爱吴昕,21
0621,乘风破浪会有时，直挂云帆济沧海,4
0621,期待李斯丹妮！！！！,11
0621,好高级的文案,28
0621,文案满分！,140
0621,文案太牛了，来蹭蹭文采,5
0621,这文案，爱了,22
0621,这文案哪里好了……真的是外行看热闹,4
0621,angelababy也30了，怎么不来,2
0621,一切过往皆为序章,80
0621,综艺史上第一档节目，节目组听嘉宾的，还得一路顺着来,12
0621,你不投，我不投，姐姐来个一轮游，出不出道不重要，开心快乐最重要。,9
0621,片头好棒,34
0621,说的好好啊,14
0621,凡事过往，皆为序章，哈哈哈我想起柏神了,9
0621,百万文案,155
0621,芒果雄心策划,91
0621,湖南卫视的文案一如既往的🐂🍺,29
0621,过湖南卫视的文案真的绝了！！！,8
0621,湖南卫视的文案写的太霸道了。给文案的组加鸡腿儿。,4
0621,一切过往，皆为序章，唐人街探案网剧的引子也用了这句哈哈,2
0621,但凡我文案有这一半好也不至于现在喝西北风了,1
0621,秒杀一切选秀节目,24
0621,三十而立！三十而丽！三十而骊！,11
0621,文案牛x克拉斯,5
0621,直挂云帆济沧海，长风破浪会有时。,3
0621,这个文案我爱了爱了~~~,1
0621,芒果台的文案和片头从来不会让人失望,27
0621,这个文案也太赞了吧,20
0621,文案谁写的太A了满分💯。,10
0621,文案不错,15
0621,欢迎收看变形计，30岁女人的蜕变,0
0621,这段旁白让我梦回变形记？？？,9
0621,其实大于30和大于40是有本质区别的，所以姐姐们起跑线有差异,6
0621,文案绝了,4
0621,真觉得挺矫情的。,2
0621,文案好好。感动,4
0621,感觉接下来是一阵腥风血雨,1
0621,节目组这个文案我爱了,2
0621,这文案是年薪几十万的文案,43
0621,意义就是让已经30岁的我们不再害怕,12
0621,天呐，我的miss a我的宝贝在这里看到你们好惊喜好开心🥳回国后坚持爱着你们,0
0621,昕昕子加油呀,16
0621,静静子！绮绮子！冲啊！！！,1
0621,30岁了 看看姐姐们坚定健身的信念,0
0621,金晨大宝贝给我冲！！！！！,20
0621,好激动 万茜你自己冲吧！小雨加油啊！大喜！！我晕了awsl,13
0621,文案绝了,13
0621,名字改成小明历险记哈哈哈哈哈,12
0621,文案真是满分哇,11
0621,啊啊啊啊啊啊为所有姐姐疯狂！,1
0621,万茜给我冲！,15
0621,不够气势不够高昂，还是丁老师的旁边比较震撼,7
0621,万茜万茜！,8
0621,喜欢这些漂亮姐姐,5
0621,这文案大爱，一切过往，皆为序章，直挂云帆，乘风破浪！,1
0621,冲鸭姐姐们你一票我一票姐姐成团,4
0621,湖南台的文案就是不一样哈哈哈,38
0621,我喜欢黄圣依好漂亮,29
0621,啊啊啊啊啊啊啊尖叫给姐姐们,2
0621,昕昕加油。期待更好的你，加油加油加油。,0
